series,day,cutoff_time_utc,raw_timestamp,value
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 21:15:00,8407.34
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 21:30:00,8296.76
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 21:45:00,8201.83
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 22:00:00,8122.19
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 22:15:00,8017.22
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 22:30:00,7942.35
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 22:45:00,7858.42
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 23:00:00,7745.29
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 23:15:00,7689.03
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 23:30:00,7615.65
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 23:45:00,7556.11
